HHID,HV000,HV001,HV002,HV003,HV004,HV005,HV006,HV007,HV008,HV009,HV010,HV011,HV012,HV013,HV014,HV015,HV016,HV017,HV018,HV019,HV020,HV021,HV022,HV023,HV024,HV025,HV026,HV027,HV028,HV030,HV031,HV032,HV033,HV035,HV040,HV041,HV042,HV043,HV044
"0698121","PE6",698,121,1,698,3306011,4,2010,1324,2,0,0,2,2,0,1,17,1,39,0,0,698,29,15,15,1,0,0,nan,7,nan,0,nan,0,163,0,1,0,1
"0700003","PE6",700,3,1,700,4210088,4,2010,1324,4,1,0,4,4,0,1,19,1,39,0,0,700,29,15,15,1,0,0,nan,7,nan,0,nan,0,163,1,1,0,1
"0700008","PE6",700,8,1,700,4210088,4,2010,1324,5,1,0,5,3,0,1,17,1,40,0,0,700,29,15,15,1,0,0,nan,7,nan,0,nan,0,163,2,1,0,1
"0700013","PE6",700,13,2,700,4210088,4,2010,1324,5,2,0,5,4,0,1,25,1,38,0,0,700,29,15,15,1,0,0,nan,7,nan,0,nan,0,163,2,1,0,1
"0700018","PE6",700,18,2,700,4210088,4,2010,1324,5,2,0,5,5,1,1,18,1,39,0,0,700,29,15,15,1,0,0,nan,7,nan,0,nan,1,163,2,1,0,1
"0700023","PE6",700,23,1,700,4210088,4,2010,1324,3,2,0,3,3,0,1,18,1,40,0,0,700,29,15,15,1,0,0,nan,7,nan,0,nan,0,163,2,1,0,1
"0700029","PE6",700,29,2,700,4210088,4,2010,1324,4,1,0,4,4,0,1,18,1,38,0,0,700,29,15,15,1,0,0,nan,7,nan,0,nan,0,163,1,1,0,1
"0700034","PE6",700,34,1,700,4210088,4,2010,1324,4,2,0,4,4,0,1,26,2,39,0,0,700,29,15,15,1,0,0,nan,7,nan,0,nan,0,163,2,1,0,1
"0700039","PE6",700,39,0,700,0,4,2010,1324,0,0,0,0,0,0,5,28,1,40,0,0,700,29,15,15,1,0,0,nan,7,nan,0,nan,0,163,0,1,0,1
"0700044","PE6",700,44,1,700,4210088,6,2010,1326,1,0,0,1,1,0,1,28,3,38,0,0,700,29,15,15,1,0,0,nan,7,nan,0,nan,0,163,0,1,0,1
"0700049","PE6",700,49,2,700,4210088,4,2010,1324,2,0,0,2,1,0,1,19,1,39,0,0,700,29,15,15,1,0,0,nan,7,nan,0,nan,0,163,0,1,0,1
"0700054","PE6",700,54,1,700,4210088,4,2010,1324,1,0,0,1,1,0,1,18,2,40,0,0,700,29,15,15,1,0,0,nan,7,nan,0,nan,0,163,0,1,0,1
"0700059","PE6",700,59,1,700,4210088,4,2010,1324,3,1,0,3,3,0,1,18,1,38,0,0,700,29,15,15,1,0,0,nan,7,nan,0,nan,0,163,1,1,0,1
"0700064","PE6",700,64,1,700,4210088,4,2010,1324,6,1,0,6,6,2,1,18,1,39,0,0,700,29,15,15,1,0,0,nan,7,nan,0,nan,2,163,1,1,0,1
"0700070","PE6",700,70,1,700,4210088,4,2010,1324,4,1,0,4,4,0,1,18,1,40,0,0,700,29,15,15,1,0,0,nan,7,nan,0,nan,0,163,1,1,0,1
"0700075","PE6",700,75,1,700,4210088,4,2010,1324,2,2,0,2,2,0,1,18,1,38,0,0,700,29,15,15,1,0,0,nan,7,nan,0,nan,0,163,2,1,0,1
"0700080","PE6",700,80,2,700,4210088,4,2010,1324,3,0,0,3,3,1,1,19,1,39,0,0,700,29,15,15,1,0,0,nan,7,nan,0,nan,0,163,0,1,0,1
"0700085","PE6",700,85,2,700,4210088,4,2010,1324,4,1,0,4,4,0,1,25,1,40,0,0,700,29,15,15,1,0,0,nan,7,nan,0,nan,0,163,1,1,0,1
"0701006","PE6",701,6,2,701,1659467,6,2010,1326,2,0,0,2,2,0,1,10,1,55,0,0,701,30,15,15,2,3,0,nan,15,nan,0,nan,0,3336,0,1,0,1
"0701015","PE6",701,15,2,701,1659467,6,2010,1326,3,1,0,3,3,0,1,10,1,57,0,0,701,30,15,15,2,3,0,nan,15,nan,0,nan,0,3336,1,1,0,1
"0701025","PE6",701,25,2,701,1659467,6,2010,1326,3,0,0,3,3,0,1,10,1,56,0,0,701,30,15,15,2,3,0,nan,15,nan,0,nan,0,3336,0,1,0,1
"0701034","PE6",701,34,1,701,1659467,6,2010,1326,1,0,0,1,1,0,1,9,1,55,0,0,701,30,15,15,2,3,0,nan,15,nan,0,nan,0,3336,0,1,0,1
"0701043","PE6",701,43,1,701,1659467,6,2010,1326,1,0,0,1,1,0,1,9,1,57,0,0,701,30,15,15,2,3,0,nan,15,nan,0,nan,0,3336,0,1,0,1
"0701052","PE6",701,52,2,701,1659467,6,2010,1326,4,1,0,4,4,1,1,9,1,56,0,0,701,30,15,15,2,3,0,nan,15,nan,0,nan,1,3336,1,1,0,1
"0701062","PE6",701,62,1,701,1659467,6,2010,1326,1,1,0,1,1,0,1,10,1,55,0,0,701,30,15,15,2,3,0,nan,15,nan,0,nan,0,3336,1,1,0,1
"0701071","PE6",701,71,1,701,1659467,6,2010,1326,5,1,0,5,5,1,1,9,1,57,0,0,701,30,15,15,2,3,0,nan,15,nan,0,nan,0,3336,1,1,0,1
"0701080","PE6",701,80,1,701,1659467,6,2010,1326,2,1,0,2,2,0,1,9,1,56,0,0,701,30,15,15,2,3,0,nan,15,nan,0,nan,0,3336,1,1,0,1
"0701090","PE6",701,90,1,701,1659467,6,2010,1326,4,1,0,4,4,1,1,9,1,55,0,0,701,30,15,15,2,3,0,nan,15,nan,0,nan,1,3336,1,1,0,1
"0701099","PE6",701,99,2,701,1659467,6,2010,1326,2,0,0,2,2,0,1,9,1,57,0,0,701,30,15,15,2,3,0,nan,15,nan,0,nan,0,3336,0,1,0,1
"0701108","PE6",701,108,1,701,1659467,6,2010,1326,4,1,0,4,4,0,1,9,1,56,0,0,701,30,15,15,2,3,0,nan,15,nan,0,nan,0,3336,1,1,0,1
"0701117","PE6",701,117,1,701,1659467,6,2010,1326,5,1,0,5,5,0,1,9,1,55,0,0,701,30,15,15,2,3,0,nan,15,nan,0,nan,0,3336,1,1,0,1
"0701127","PE6",701,127,2,701,1659467,6,2010,1326,2,0,0,2,2,0,1,9,1,57,0,0,701,30,15,15,2,3,0,nan,15,nan,0,nan,0,3336,0,1,0,1
"0702004","PE6",702,4,2,702,1800692,6,2010,1326,4,0,0,4,4,0,1,13,1,38,0,0,702,30,15,15,2,3,0,nan,7,nan,0,nan,0,3051,0,1,0,1
"0702011","PE6",702,11,1,702,1800692,6,2010,1326,1,0,0,1,1,0,1,13,1,40,0,0,702,30,15,15,2,3,0,nan,7,nan,0,nan,0,3051,0,1,0,1
"0702018","PE6",702,18,1,702,1800692,6,2010,1326,1,0,0,1,1,0,1,13,1,39,0,0,702,30,15,15,2,3,0,nan,7,nan,0,nan,0,3051,0,1,0,1
"0702025","PE6",702,25,3,702,1800692,6,2010,1326,3,0,0,3,1,0,1,13,1,38,0,0,702,30,15,15,2,3,0,nan,7,nan,0,nan,0,3051,0,1,0,1
"0702032","PE6",702,32,1,702,1800692,6,2010,1326,8,2,0,8,8,1,1,13,1,40,0,0,702,30,15,15,2,3,0,nan,7,nan,0,nan,1,3051,2,1,0,1
"0702039","PE6",702,39,1,702,1800692,6,2010,1326,1,0,0,1,1,0,1,16,1,39,0,0,702,30,15,15,2,3,0,nan,7,nan,0,nan,0,3051,0,1,0,1
"0702046","PE6",702,46,1,702,1800692,6,2010,1326,1,0,0,1,1,0,1,13,1,38,0,0,702,30,15,15,2,3,0,nan,7,nan,0,nan,0,3051,0,1,0,1
"0702053","PE6",702,53,1,702,1800692,6,2010,1326,4,1,0,4,4,1,1,14,1,40,0,0,702,30,15,15,2,3,0,nan,7,nan,0,nan,1,3051,1,1,0,1
"0702059","PE6",702,59,1,702,1800692,6,2010,1326,1,0,0,1,1,0,1,13,1,39,0,0,702,30,15,15,2,3,0,nan,7,nan,0,nan,0,3051,0,1,0,1
"0702066","PE6",702,66,1,702,1800692,6,2010,1326,3,1,0,3,3,0,1,13,1,38,0,0,702,30,15,15,2,3,0,nan,7,nan,0,nan,0,3051,1,1,0,1
"0702073","PE6",702,73,2,702,1800692,6,2010,1326,6,1,0,6,6,2,1,14,1,40,0,0,702,30,15,15,2,3,0,nan,7,nan,0,nan,2,3051,1,1,0,1
"0702080","PE6",702,80,2,702,1800692,6,2010,1326,4,1,0,4,4,0,1,13,1,39,0,0,702,30,15,15,2,3,0,nan,7,nan,0,nan,0,3051,1,1,0,1
"0702087","PE6",702,87,2,702,1800692,6,2010,1326,4,1,0,4,4,1,1,14,1,38,0,0,702,30,15,15,2,3,0,nan,7,nan,0,nan,0,3051,1,1,0,1
"0702094","PE6",702,94,1,702,1800692,6,2010,1326,3,1,0,3,3,1,1,15,1,40,0,0,702,30,15,15,2,3,0,nan,7,nan,0,nan,1,3051,1,1,0,1
"0706009","PE6",706,9,1,706,4010667,5,2010,1325,1,0,0,1,1,0,1,3,1,56,0,0,706,30,15,15,2,3,0,nan,15,nan,0,nan,0,1587,0,1,0,1
"0706010","PE6",706,10,1,706,4010667,5,2010,1325,4,1,0,3,4,0,1,3,1,55,0,0,706,30,15,15,2,3,0,nan,15,nan,0,nan,0,1587,1,1,0,1
"0706011","PE6",706,11,2,706,4010667,5,2010,1325,6,1,0,6,6,0,1,3,1,57,0,0,706,30,15,15,2,3,0,nan,15,nan,0,nan,0,1587,1,1,0,1
"0706012","PE6",706,12,2,706,4010667,5,2010,1325,5,1,0,5,5,1,1,3,1,56,0,0,706,30,15,15,2,3,0,nan,15,nan,0,nan,1,1587,1,1,0,1
"0706013","PE6",706,13,4,706,4010667,5,2010,1325,6,1,0,6,6,1,1,4,1,55,0,0,706,30,15,15,2,3,0,nan,15,nan,0,nan,1,1587,1,1,0,1
"0706014","PE6",706,14,2,706,4010667,5,2010,1325,5,1,0,5,5,0,1,3,1,57,0,0,706,30,15,15,2,3,0,nan,15,nan,0,nan,0,1587,1,1,0,1
"0706015","PE6",706,15,1,706,4010667,5,2010,1325,3,1,0,3,3,0,1,4,1,56,0,0,706,30,15,15,2,3,0,nan,15,nan,0,nan,0,1587,1,1,0,1
"0706016","PE6",706,16,2,706,4010667,5,2010,1325,3,0,0,3,3,1,1,3,1,55,0,0,706,30,15,15,2,3,0,nan,15,nan,0,nan,1,1587,0,1,0,1
"0706065","PE6",706,65,2,706,4010667,5,2010,1325,4,1,0,4,4,0,1,3,2,57,0,0,706,30,15,15,2,3,0,nan,15,nan,0,nan,0,1587,1,1,0,1
"0706066","PE6",706,66,1,706,4010667,5,2010,1325,2,0,0,2,2,0,1,3,1,55,0,0,706,30,15,15,2,3,0,nan,15,nan,0,nan,0,1587,0,1,0,1
"0706067","PE6",706,67,2,706,4010667,5,2010,1325,4,1,0,4,4,1,1,3,1,55,0,0,706,30,15,15,2,3,0,nan,15,nan,0,nan,1,1587,1,1,0,1
"0706068","PE6",706,68,1,706,4010667,5,2010,1325,1,0,0,1,1,0,1,3,1,57,0,0,706,30,15,15,2,3,0,nan,15,nan,0,nan,0,1587,0,1,0,1
"0706069","PE6",706,69,1,706,4010667,5,2010,1325,1,0,0,1,1,0,1,3,1,56,0,0,706,30,15,15,2,3,0,nan,15,nan,0,nan,0,1587,0,1,0,1
"0706070","PE6",706,70,2,706,4010667,5,2010,1325,7,2,0,7,7,1,1,3,1,56,0,0,706,30,15,15,2,3,0,nan,15,nan,0,nan,1,1587,2,1,0,1
"0707020","PE6",707,20,2,707,6166999,5,2010,1325,4,1,0,4,4,1,1,17,1,38,0,0,707,30,15,15,2,3,0,nan,7,nan,0,nan,1,1392,1,1,0,1
"0707021","PE6",707,21,0,707,0,5,2010,1325,0,0,0,0,0,0,3,22,1,40,0,0,707,30,15,15,2,3,0,nan,7,nan,0,nan,0,1392,0,1,0,1
"0707022","PE6",707,22,1,707,6166999,5,2010,1325,3,0,0,2,3,0,1,17,1,39,0,0,707,30,15,15,2,3,0,nan,7,nan,0,nan,0,1392,0,1,0,1
"0707023","PE6",707,23,1,707,6166999,5,2010,1325,2,1,0,1,2,0,1,19,1,38,0,0,707,30,15,15,2,3,0,nan,7,nan,0,nan,0,1392,1,1,0,1
"0707024","PE6",707,24,1,707,6166999,5,2010,1325,4,1,0,4,4,0,1,17,1,40,0,0,707,30,15,15,2,3,0,nan,7,nan,0,nan,0,1392,1,1,0,1
"0707025","PE6",707,25,2,707,6166999,5,2010,1325,2,1,0,2,2,0,1,17,1,39,0,0,707,30,15,15,2,3,0,nan,7,nan,0,nan,0,1392,1,1,0,1
"0707026","PE6",707,26,1,707,6166999,5,2010,1325,5,1,0,5,5,1,1,17,1,38,0,0,707,30,15,15,2,3,0,nan,7,nan,0,nan,0,1392,1,1,0,1
"0707027","PE6",707,27,1,707,6166999,5,2010,1325,1,0,0,1,1,0,1,22,1,40,0,0,707,30,15,15,2,3,0,nan,7,nan,0,nan,0,1392,0,1,0,1
"0707068","PE6",707,68,1,707,6166999,5,2010,1325,1,0,0,1,1,0,1,17,1,39,0,0,707,30,15,15,2,3,0,nan,7,nan,0,nan,0,1392,0,1,0,1
"0707069","PE6",707,69,0,707,0,5,2010,1325,0,0,0,0,0,0,6,19,1,38,0,0,707,30,15,15,2,3,0,nan,7,nan,0,nan,0,1392,0,1,0,1
"0707070","PE6",707,70,1,707,6166999,5,2010,1325,1,0,0,1,1,0,1,17,1,40,0,0,707,30,15,15,2,3,0,nan,7,nan,0,nan,0,1392,0,1,0,1
"0707071","PE6",707,71,1,707,6166999,5,2010,1325,1,0,0,1,1,0,1,20,1,39,0,0,707,30,15,15,2,3,0,nan,7,nan,0,nan,0,1392,0,1,0,1
"0707072","PE6",707,72,1,707,6166999,5,2010,1325,2,0,0,2,2,0,1,17,1,38,0,0,707,30,15,15,2,3,0,nan,7,nan,0,nan,0,1392,0,1,0,1
"0707073","PE6",707,73,2,707,6166999,5,2010,1325,3,1,0,3,3,0,1,17,1,40,0,0,707,30,15,15,2,3,0,nan,7,nan,0,nan,0,1392,1,1,0,1
"0709005","PE6",709,5,2,709,672114,3,2010,1323,10,1,0,10,10,1,1,1,1,59,0,0,709,31,16,16,1,1,0,nan,16,nan,0,nan,1,91,1,1,0,1
"0709014","PE6",709,14,2,709,672114,3,2010,1323,6,3,0,6,6,0,1,8,1,58,0,0,709,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,3,1,0,1
"0709022","PE6",709,22,2,709,672114,3,2010,1323,2,0,0,2,0,0,1,1,1,59,0,0,709,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,1,1,0,1
"0709031","PE6",709,31,2,709,672114,3,2010,1323,6,3,0,6,6,1,1,8,1,58,0,0,709,31,16,16,1,1,0,nan,16,nan,0,nan,1,91,3,1,0,1
"0709039","PE6",709,39,1,709,672114,4,2010,1324,1,0,0,1,1,0,1,3,1,59,0,0,709,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,0,1,0,1
"0709048","PE6",709,48,2,709,672114,3,2010,1323,3,1,0,3,3,0,1,8,2,58,0,0,709,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,1,1,0,1
"0709056","PE6",709,56,1,709,672114,3,2010,1323,1,0,0,1,1,0,1,1,1,59,0,0,709,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,0,1,0,1
"0709065","PE6",709,65,2,709,672114,3,2010,1323,4,1,0,4,4,0,1,8,1,58,0,0,709,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,1,1,0,1
"0709074","PE6",709,74,1,709,672114,3,2010,1323,3,1,0,3,3,0,1,1,1,59,0,0,709,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,1,1,0,1
"0709082","PE6",709,82,1,709,672114,3,2010,1323,7,1,0,7,7,1,1,8,1,58,0,0,709,31,16,16,1,1,0,nan,16,nan,0,nan,1,91,1,1,0,1
"0709091","PE6",709,91,1,709,672114,3,2010,1323,1,0,0,1,1,0,1,2,1,59,0,0,709,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,0,1,0,1
"0709099","PE6",709,99,1,709,672114,3,2010,1323,7,1,0,7,7,0,1,8,1,58,0,0,709,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,1,1,0,1
"0709108","PE6",709,108,2,709,672114,3,2010,1323,5,0,0,4,5,0,1,2,1,59,0,0,709,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,0,1,0,1
"0709116","PE6",709,116,1,709,672114,3,2010,1323,6,1,0,6,6,2,1,8,1,58,0,0,709,31,16,16,1,1,0,nan,16,nan,0,nan,1,91,1,1,0,1
"0709125","PE6",709,125,1,709,672114,3,2010,1323,2,0,0,2,1,0,1,2,1,59,0,0,709,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,0,1,0,1
"0709133","PE6",709,133,2,709,672114,3,2010,1323,3,1,0,3,3,1,1,8,1,58,0,0,709,31,16,16,1,1,0,nan,16,nan,0,nan,1,91,1,1,0,1
"0709142","PE6",709,142,2,709,672114,3,2010,1323,6,1,0,6,5,2,1,2,1,59,0,0,709,31,16,16,1,1,0,nan,16,nan,0,nan,1,91,1,1,0,1
"0709151","PE6",709,151,2,709,672114,3,2010,1323,5,1,0,5,5,2,1,8,1,58,0,0,709,31,16,16,1,1,0,nan,16,nan,0,nan,1,91,1,1,0,1
"0709159","PE6",709,159,2,709,672114,3,2010,1323,8,2,0,6,8,0,1,2,1,59,0,0,709,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,2,1,0,1
"0709168","PE6",709,168,1,709,672114,3,2010,1323,5,1,0,5,5,2,1,8,1,58,0,0,709,31,16,16,1,1,0,nan,16,nan,0,nan,1,91,1,1,0,1
"0709176","PE6",709,176,2,709,672114,3,2010,1323,4,1,0,4,4,0,1,3,1,59,0,0,709,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,1,1,0,1
"0709185","PE6",709,185,3,709,672114,3,2010,1323,7,2,0,7,7,2,1,8,1,58,0,0,709,31,16,16,1,1,0,nan,16,nan,0,nan,1,91,2,1,0,1
"0709193","PE6",709,193,1,709,672114,3,2010,1323,1,0,0,1,1,0,1,3,1,59,0,0,709,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,0,1,0,1
"0710002","PE6",710,2,2,710,727605,3,2010,1323,5,2,0,5,5,2,1,1,1,58,0,0,710,31,16,16,1,1,0,nan,16,nan,0,nan,2,91,2,1,0,1
"0710011","PE6",710,11,2,710,727605,3,2010,1323,5,2,0,5,5,2,1,1,1,59,0,0,710,31,16,16,1,1,0,nan,16,nan,0,nan,1,91,2,1,0,1
"0710019","PE6",710,19,2,710,727605,3,2010,1323,9,2,0,5,9,1,1,1,1,58,0,0,710,31,16,16,1,1,0,nan,16,nan,0,nan,1,91,2,1,0,1
"0710028","PE6",710,28,0,710,0,3,2010,1323,0,0,0,0,0,0,6,1,1,59,0,0,710,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,0,1,0,1
"0710036","PE6",710,36,1,710,727605,3,2010,1323,11,2,0,5,11,3,1,3,1,58,0,0,710,31,16,16,1,1,0,nan,16,nan,0,nan,3,91,2,1,0,1
"0710045","PE6",710,45,1,710,727605,3,2010,1323,3,0,0,3,3,0,1,1,1,59,0,0,710,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,0,1,0,1
"0710054","PE6",710,54,5,710,727605,3,2010,1323,5,1,0,5,5,1,1,1,1,58,0,0,710,31,16,16,1,1,0,nan,16,nan,0,nan,1,91,1,1,0,1
"0710062","PE6",710,62,2,710,727605,3,2010,1323,4,1,0,4,4,1,1,1,1,59,0,0,710,31,16,16,1,1,0,nan,16,nan,0,nan,1,91,1,1,0,1
"0710071","PE6",710,71,2,710,727605,3,2010,1323,5,1,0,5,5,2,1,1,1,58,0,0,710,31,16,16,1,1,0,nan,16,nan,0,nan,2,91,1,1,0,1
"0710079","PE6",710,79,2,710,727605,3,2010,1323,6,1,0,5,6,1,1,3,1,59,0,0,710,31,16,16,1,1,0,nan,16,nan,0,nan,1,91,1,1,0,1
"0710088","PE6",710,88,2,710,727605,3,2010,1323,5,2,0,5,4,1,1,3,1,58,0,0,710,31,16,16,1,1,0,nan,16,nan,0,nan,1,91,2,1,0,1
"0710097","PE6",710,97,2,710,727605,3,2010,1323,7,1,0,6,7,1,1,3,1,59,0,0,710,31,16,16,1,1,0,nan,16,nan,0,nan,1,91,1,1,0,1
"0710105","PE6",710,105,1,710,727605,3,2010,1323,6,2,0,6,6,0,1,3,1,58,0,0,710,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,2,1,0,1
"0710114","PE6",710,114,1,710,727605,3,2010,1323,8,2,0,7,7,2,1,3,1,59,0,0,710,31,16,16,1,1,0,nan,16,nan,0,nan,1,91,3,1,0,1
"0710123","PE6",710,123,1,710,727605,3,2010,1323,4,1,0,4,4,1,1,3,1,58,0,0,710,31,16,16,1,1,0,nan,16,nan,0,nan,1,91,1,1,0,1
"0710131","PE6",710,131,2,710,727605,3,2010,1323,5,1,0,5,5,1,1,3,1,59,0,0,710,31,16,16,1,1,0,nan,16,nan,0,nan,1,91,1,1,0,1
"0710140","PE6",710,140,2,710,727605,3,2010,1323,5,1,0,5,5,1,1,3,1,58,0,0,710,31,16,16,1,1,0,nan,16,nan,0,nan,1,91,1,1,0,1
"0710148","PE6",710,148,2,710,727605,3,2010,1323,6,1,0,6,3,1,1,3,1,59,0,0,710,31,16,16,1,1,0,nan,16,nan,0,nan,1,91,1,1,0,1
"0710157","PE6",710,157,1,710,727605,3,2010,1323,6,3,0,6,6,0,1,3,1,58,0,0,710,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,3,1,0,1
"0710166","PE6",710,166,2,710,727605,3,2010,1323,5,2,0,5,5,0,1,3,1,59,0,0,710,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,2,1,0,1
"0710174","PE6",710,174,0,710,0,3,2010,1323,0,0,0,0,0,0,6,3,1,58,0,0,710,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,0,1,0,1
"0710183","PE6",710,183,2,710,727605,3,2010,1323,6,1,0,6,6,1,1,3,1,59,0,0,710,31,16,16,1,1,0,nan,16,nan,0,nan,1,91,1,1,0,1
"0710191","PE6",710,191,2,710,727605,3,2010,1323,5,1,0,5,5,1,1,3,1,58,0,0,710,31,16,16,1,1,0,nan,16,nan,0,nan,1,91,1,1,0,1
"0711003","PE6",711,3,2,711,712326,3,2010,1323,7,3,0,7,7,1,1,5,1,59,0,0,711,31,16,16,1,1,0,nan,16,nan,0,nan,1,91,3,1,0,1
"0711013","PE6",711,13,1,711,712326,3,2010,1323,1,0,0,1,0,0,1,5,1,58,0,0,711,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,0,1,0,1
"0711024","PE6",711,24,1,711,712326,3,2010,1323,3,0,0,3,3,0,1,5,1,59,0,0,711,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,0,1,0,1
"0711034","PE6",711,34,2,711,712326,3,2010,1323,4,1,0,4,4,1,1,5,1,58,0,0,711,31,16,16,1,1,0,nan,16,nan,0,nan,1,91,1,1,0,1
"0711044","PE6",711,44,1,711,712326,3,2010,1323,1,0,0,1,1,0,1,5,1,59,0,0,711,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,0,1,0,1
"0711055","PE6",711,55,2,711,712326,3,2010,1323,7,2,0,7,7,1,1,5,1,58,0,0,711,31,16,16,1,1,0,nan,16,nan,0,nan,1,91,2,1,0,1
"0711065","PE6",711,65,1,711,712326,3,2010,1323,2,0,0,2,2,0,1,5,1,59,0,0,711,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,0,1,0,1
"0711075","PE6",711,75,1,711,712326,3,2010,1323,1,0,0,1,1,0,1,5,1,58,0,0,711,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,0,1,0,1
"0711085","PE6",711,85,9,711,712326,3,2010,1323,10,4,0,10,10,1,1,5,1,59,0,0,711,31,16,16,1,1,0,nan,16,nan,0,nan,1,91,4,1,0,1
"0711096","PE6",711,96,1,711,712326,3,2010,1323,2,0,0,2,2,0,1,5,1,58,0,0,711,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,0,1,0,1
"0711106","PE6",711,106,2,711,712326,3,2010,1323,9,3,0,9,9,1,1,5,1,59,0,0,711,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,3,1,0,1
"0711116","PE6",711,116,1,711,712326,3,2010,1323,5,1,0,5,5,1,1,5,1,58,0,0,711,31,16,16,1,1,0,nan,16,nan,0,nan,1,91,1,1,0,1
"0711127","PE6",711,127,0,711,0,3,2010,1323,0,0,0,0,0,0,6,5,1,59,0,0,711,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,0,1,0,1
"0711137","PE6",711,137,2,711,712326,3,2010,1323,6,2,0,4,6,0,1,5,1,58,0,0,711,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,2,1,0,1
"0711147","PE6",711,147,1,711,712326,3,2010,1323,1,0,0,1,1,0,1,5,1,59,0,0,711,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,0,1,0,1
"0711158","PE6",711,158,9,711,712326,3,2010,1323,14,2,0,14,14,4,1,5,1,58,0,0,711,31,16,16,1,1,0,nan,16,nan,0,nan,3,91,2,1,0,1
"0711168","PE6",711,168,3,711,712326,3,2010,1323,12,2,0,12,12,0,1,5,1,59,0,0,711,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,2,1,0,1
"0711178","PE6",711,178,3,711,712326,3,2010,1323,4,2,0,4,4,0,1,5,1,58,0,0,711,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,2,1,0,1
"0711188","PE6",711,188,1,711,712326,3,2010,1323,9,3,0,9,9,1,1,5,1,59,0,0,711,31,16,16,1,1,0,nan,16,nan,0,nan,1,91,3,1,0,1
"0711199","PE6",711,199,4,711,712326,3,2010,1323,8,1,0,8,8,1,1,5,1,58,0,0,711,31,16,16,1,1,0,nan,16,nan,0,nan,1,91,1,1,0,1
"0711209","PE6",711,209,2,711,712326,3,2010,1323,3,1,0,2,3,0,1,5,1,59,0,0,711,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,1,1,0,1
"0711219","PE6",711,219,2,711,712326,3,2010,1323,8,1,0,8,6,1,1,5,1,58,0,0,711,31,16,16,1,1,0,nan,16,nan,0,nan,1,91,1,1,0,1
"0711230","PE6",711,230,3,711,712326,3,2010,1323,5,2,0,5,4,0,1,5,1,59,0,0,711,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,2,1,0,1
"0712002","PE6",712,2,1,712,595877,3,2010,1323,1,0,0,1,1,0,1,25,1,58,0,0,712,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,0,1,0,1
"0712009","PE6",712,9,1,712,595877,3,2010,1323,8,1,0,6,8,2,1,25,1,59,0,0,712,31,16,16,1,1,0,nan,16,nan,0,nan,2,91,1,1,0,1
"0712016","PE6",712,16,1,712,595877,3,2010,1323,4,0,0,4,4,0,1,25,1,58,0,0,712,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,0,1,0,1
"0712024","PE6",712,24,1,712,595877,3,2010,1323,2,1,0,2,2,0,1,25,1,59,0,0,712,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,1,1,0,1
"0712031","PE6",712,31,1,712,595877,3,2010,1323,1,0,0,1,1,0,1,25,1,58,0,0,712,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,0,1,0,1
"0712038","PE6",712,38,1,712,595877,3,2010,1323,3,1,0,3,3,1,1,25,1,59,0,0,712,31,16,16,1,1,0,nan,16,nan,0,nan,1,91,1,1,0,1
"0712045","PE6",712,45,1,712,595877,3,2010,1323,3,0,0,3,2,0,1,25,1,58,0,0,712,31,16,16,1,1,0,nan,16,nan,0,nan,0,91,0,1,0,1
